Transaction ID,Quantity,Price Per Unit,Total Spent,Transaction Date,Month,Day,Weekday,Item_Coffee,Item_Cookie,Item_Juice,Item_Salad,Item_Sandwich,Item_Smoothie,Item_Tea,Payment Method_Credit Card,Payment Method_Digital Wallet,Location_Takeaway
TXN_4824519,5.0,4.0,20.0,2023-12-27,12,27,2,0,0,0,0,0,1,0,0,1,0
TXN_4824773,5.0,5.0,25.0,2023-06-06,6,6,1,0,0,0,1,0,0,0,0,0,1
TXN_4826214,3.0,2.0,6.0,2023-11-23,11,23,3,1,0,0,0,0,0,0,0,1,1
TXN_4827371,2.0,5.0,10.0,2023-06-20,6,20,1,0,0,0,1,0,0,0,0,1,1
TXN_4827637,4.0,4.0,16.0,2023-04-28,4,28,4,0,0,0,0,0,1,0,0,0,0
TXN_4829492,2.0,3.0,6.0,2023-01-09,1,9,0,0,0,0,0,0,0,0,1,0,1
TXN_4831311,2.0,2.0,4.0,2023-07-15,7,15,5,1,0,0,0,0,0,0,0,0,1
TXN_4831345,5.0,4.0,20.0,2023-05-10,5,10,2,0,0,0,0,1,0,0,0,1,0
TXN_4831426,4.0,3.0,12.0,2023-02-27,2,27,0,0,0,1,0,0,0,0,1,0,1
TXN_4831525,3.0,1.0,3.0,2023-08-05,8,5,5,0,1,0,0,0,0,0,0,1,1
TXN_4832163,4.0,3.0,12.0,2023-11-17,11,17,4,0,0,0,0,0,0,0,0,0,1
TXN_4832452,5.0,1.5,7.5,2023-02-05,2,5,6,0,0,0,0,0,0,1,0,0,1
TXN_4832513,5.0,1.0,5.0,2023-06-05,6,5,0,0,1,0,0,0,0,0,1,0,0
TXN_4833378,5.0,3.0,15.0,2023-10-15,10,15,6,0,0,0,0,0,0,0,0,1,1
TXN_4834450,2.0,3.0,6.0,2023-06-26,6,26,0,0,0,0,0,0,0,0,0,0,1
TXN_4835929,2.0,2.0,4.0,2023-10-03,10,3,1,1,0,0,0,0,0,0,1,0,0
TXN_4836614,4.0,1.5,6.0,2023-04-03,4,3,0,0,0,0,0,0,0,1,0,1,0
TXN_4837447,2.0,3.0,6.0,2023-11-06,11,6,0,0,0,0,0,0,0,0,0,1,1
TXN_4837909,5.0,3.0,15.0,2023-11-19,11,19,6,0,0,0,0,0,0,0,0,0,1
TXN_4840295,4.0,4.0,16.0,2023-02-02,2,2,3,0,0,0,0,0,1,0,0,1,1
TXN_4840522,3.0,4.0,12.0,2023-06-16,6,16,4,0,0,0,0,0,1,0,0,0,0
TXN_4841285,2.0,1.5,3.0,2023-05-04,5,4,3,0,0,0,0,0,0,1,1,0,0
TXN_4843989,4.0,1.5,6.0,2023-09-30,9,30,5,0,0,0,0,0,0,1,0,1,1
TXN_4844022,1.0,1.0,1.0,2023-02-26,2,26,6,0,1,0,0,0,0,0,0,1,1
TXN_4844386,5.0,3.0,15.0,2023-10-28,10,28,5,0,0,1,0,0,0,0,1,0,0
TXN_4846406,3.0,1.0,3.0,2023-05-22,5,22,0,0,1,0,0,0,0,0,0,0,0
TXN_4847617,4.0,4.0,16.0,2023-08-04,8,4,4,0,0,0,0,1,0,0,1,0,0
TXN_4848431,5.0,5.0,25.0,2023-01-09,1,9,0,0,0,0,1,0,0,0,1,0,0
TXN_4849180,5.0,3.0,15.0,2023-10-14,10,14,5,0,0,1,0,0,0,0,1,0,0
TXN_4849860,4.0,1.5,6.0,2023-12-01,12,1,4,0,0,0,0,0,0,1,1,0,0
TXN_4851339,1.0,4.0,4.0,2023-02-01,2,1,2,0,0,0,0,1,0,0,0,1,1
TXN_4852852,2.0,4.0,8.0,2023-10-06,10,6,4,0,0,0,0,0,1,0,0,1,0
TXN_4856060,1.0,3.0,3.0,2023-07-29,7,29,5,0,0,1,0,0,0,0,0,0,0
TXN_4856575,3.0,5.0,15.0,2023-09-10,9,10,6,0,0,0,1,0,0,0,0,1,0
TXN_4858666,3.0,3.0,9.0,2023-03-18,3,18,5,0,0,0,0,0,0,0,1,0,1
TXN_4858908,2.0,3.0,6.0,2023-02-11,2,11,5,0,0,0,0,0,0,0,0,0,0
TXN_4860027,5.0,1.0,5.0,2023-07-28,7,28,4,0,1,0,0,0,0,0,0,1,1
TXN_4864206,5.0,1.0,5.0,2023-03-18,3,18,5,0,1,0,0,0,0,0,0,0,0
TXN_4865338,4.0,4.0,16.0,2023-11-26,11,26,6,0,0,0,0,1,0,0,1,0,0
TXN_4866254,4.0,5.0,20.0,2023-03-18,3,18,5,0,0,0,1,0,0,0,0,0,1
TXN_4867316,1.0,4.0,4.0,2023-11-28,11,28,1,0,0,0,0,1,0,0,0,1,0
TXN_4868913,4.0,3.0,12.0,2023-06-30,6,30,4,0,0,0,0,0,0,0,0,0,1
TXN_4869107,3.0,4.0,12.0,2023-01-30,1,30,0,0,0,0,0,0,1,0,0,1,0
TXN_4870483,1.0,2.0,2.0,2023-03-03,3,3,4,1,0,0,0,0,0,0,0,1,1
TXN_4872708,5.0,2.0,10.0,2023-11-16,11,16,3,1,0,0,0,0,0,0,0,0,0
TXN_4873173,5.0,2.0,10.0,2023-10-08,10,8,6,1,0,0,0,0,0,0,0,0,1
TXN_4873180,5.0,1.5,7.5,2023-01-17,1,17,1,0,0,0,0,0,0,1,0,1,0
TXN_4876398,2.0,5.0,10.0,2023-04-21,4,21,4,0,0,0,1,0,0,0,0,0,1
TXN_4876440,3.0,1.0,3.0,2023-07-01,7,1,5,0,1,0,0,0,0,0,1,0,1
TXN_4876685,1.0,1.5,1.5,2023-07-14,7,14,4,0,0,0,0,0,0,1,0,1,1
TXN_4877436,4.0,3.0,12.0,2023-10-08,10,8,6,0,0,1,0,0,0,0,0,1,0
TXN_4877601,2.0,1.0,2.0,2023-07-14,7,14,4,0,1,0,0,0,0,0,0,1,0
TXN_4877933,5.0,3.0,15.0,2023-01-12,1,12,3,0,0,1,0,0,0,0,0,1,0
TXN_4878020,3.0,3.0,9.0,2023-03-17,3,17,4,0,0,0,0,0,0,0,1,0,0
TXN_4878378,1.0,1.5,1.5,2023-02-20,2,20,0,0,0,0,0,0,0,1,1,0,1
TXN_4884822,1.0,1.0,1.0,2023-04-23,4,23,6,0,1,0,0,0,0,0,1,0,1
TXN_4885518,3.0,5.0,15.0,2023-06-10,6,10,5,0,0,0,1,0,0,0,1,0,0
TXN_4886990,3.0,5.0,15.0,2023-12-17,12,17,6,0,0,0,1,0,0,0,0,0,1
TXN_4887189,3.0,4.0,12.0,2023-07-19,7,19,2,0,0,0,0,0,1,0,0,0,1
TXN_4887268,1.0,5.0,5.0,2023-10-16,10,16,0,0,0,0,1,0,0,0,1,0,0
TXN_4889269,2.0,3.0,6.0,2023-02-19,2,19,6,0,0,0,0,0,0,0,0,0,1
TXN_4890770,4.0,2.0,8.0,2023-10-12,10,12,3,1,0,0,0,0,0,0,0,1,1
TXN_4891221,5.0,1.0,5.0,2023-12-09,12,9,5,0,1,0,0,0,0,0,0,1,1
TXN_4892165,3.0,3.0,9.0,2023-07-27,7,27,3,0,0,1,0,0,0,0,0,0,0
TXN_4892303,4.0,4.0,16.0,2023-07-16,7,16,6,0,0,0,0,1,0,0,0,1,0
TXN_4893692,2.0,5.0,10.0,2023-01-02,1,2,0,0,0,0,1,0,0,0,0,1,1
TXN_4894647,2.0,5.0,10.0,2023-12-26,12,26,1,0,0,0,1,0,0,0,0,0,1
TXN_4894699,2.0,1.0,2.0,2023-02-20,2,20,0,0,1,0,0,0,0,0,0,1,0
TXN_4896948,4.0,3.0,12.0,2023-10-11,10,11,2,0,0,0,0,0,0,0,1,0,0
TXN_4897182,3.0,3.0,9.0,2023-11-26,11,26,6,0,0,0,0,0,0,0,0,0,1
TXN_4897993,4.0,4.0,16.0,2023-12-07,12,7,3,0,0,0,0,1,0,0,0,1,0
TXN_4898346,2.0,4.0,8.0,2023-05-07,5,7,6,0,0,0,0,0,1,0,0,0,1
TXN_4898949,1.0,5.0,5.0,2023-09-18,9,18,0,0,0,0,1,0,0,0,1,0,0
TXN_4900574,3.0,3.0,9.0,2023-05-06,5,6,5,0,0,1,0,0,0,0,0,1,1
TXN_4901854,5.0,1.0,5.0,2023-04-23,4,23,6,0,1,0,0,0,0,0,0,1,1
TXN_4903004,4.0,1.5,6.0,2023-12-03,12,3,6,0,0,0,0,0,0,1,0,1,0
TXN_4907008,3.0,2.0,6.0,2023-10-30,10,30,0,1,0,0,0,0,0,0,0,1,0
TXN_4907812,2.0,4.0,8.0,2023-08-11,8,11,4,0,0,0,0,1,0,0,0,1,0
TXN_4908458,4.0,1.5,6.0,2023-10-06,10,6,4,0,0,0,0,0,0,1,0,1,0
TXN_4912458,4.0,3.0,12.0,2023-06-12,6,12,0,0,0,0,0,0,0,0,1,0,1
TXN_4912930,3.0,4.0,12.0,2023-02-26,2,26,6,0,0,0,0,0,1,0,1,0,0
TXN_4913079,3.0,4.0,12.0,2023-08-19,8,19,5,0,0,0,0,1,0,0,0,1,1
TXN_4913329,5.0,2.0,10.0,2023-10-30,10,30,0,1,0,0,0,0,0,0,1,0,1
TXN_4914203,1.0,2.0,2.0,2023-12-02,12,2,5,1,0,0,0,0,0,0,1,0,1
TXN_4915908,5.0,4.0,20.0,2023-06-06,6,6,1,0,0,0,0,1,0,0,1,0,0
TXN_4916085,1.0,3.0,3.0,2023-03-03,3,3,4,0,0,1,0,0,0,0,0,1,1
TXN_4916272,3.0,1.5,4.5,2023-03-03,3,3,4,0,0,0,0,0,0,1,0,1,1
TXN_4916611,5.0,3.0,15.0,2023-05-21,5,21,6,0,0,1,0,0,0,0,0,1,1
TXN_4916936,1.0,4.0,4.0,2023-06-04,6,4,6,0,0,0,0,0,1,0,0,1,1
TXN_4917580,3.0,2.0,6.0,2023-03-08,3,8,2,1,0,0,0,0,0,0,0,1,0
TXN_4919285,4.0,2.0,8.0,2023-10-15,10,15,6,1,0,0,0,0,0,0,0,0,1
TXN_4921865,2.0,1.5,3.0,2023-02-06,2,6,0,0,0,0,0,0,0,1,0,1,0
TXN_4925291,2.0,4.0,8.0,2023-09-22,9,22,4,0,0,0,0,0,1,0,0,1,0
TXN_4928254,1.0,3.0,3.0,2023-12-22,12,22,4,0,0,0,0,0,0,0,1,0,0
TXN_4932018,4.0,4.0,16.0,2023-08-23,8,23,2,0,0,0,0,0,1,0,0,1,1
TXN_4932916,1.0,2.0,2.0,2023-12-13,12,13,2,1,0,0,0,0,0,0,0,1,1
TXN_4935258,2.0,3.0,6.0,2023-09-14,9,14,3,0,0,0,0,0,0,0,1,0,1
TXN_4935533,1.0,4.0,4.0,2023-06-12,6,12,0,0,0,0,0,0,1,0,0,1,0
TXN_4936135,4.0,2.0,8.0,2023-12-08,12,8,4,1,0,0,0,0,0,0,0,0,0
TXN_4937344,1.0,4.0,4.0,2023-02-12,2,12,6,0,0,0,0,1,0,0,1,0,0
TXN_4937411,1.0,3.0,3.0,2023-08-21,8,21,0,0,0,1,0,0,0,0,0,1,1
TXN_4939667,1.0,5.0,5.0,2023-01-23,1,23,0,0,0,0,1,0,0,0,0,0,1
TXN_4940237,2.0,3.0,6.0,2023-08-03,8,3,3,0,0,0,0,0,0,0,0,0,1
TXN_4942692,2.0,2.0,4.0,2023-01-15,1,15,6,1,0,0,0,0,0,0,0,1,1
TXN_4942960,1.0,3.0,3.0,2023-04-12,4,12,2,0,0,1,0,0,0,0,0,1,1
TXN_4943552,5.0,3.0,15.0,2023-04-14,4,14,4,0,0,0,0,0,0,0,0,1,1
TXN_4943715,5.0,2.0,10.0,2023-10-06,10,6,4,1,0,0,0,0,0,0,0,1,0
TXN_4944024,2.0,4.0,8.0,2023-09-26,9,26,1,0,0,0,0,0,1,0,0,1,1
TXN_4944121,2.0,2.0,4.0,2023-05-29,5,29,0,1,0,0,0,0,0,0,0,1,0
TXN_4946991,1.0,3.0,3.0,2023-04-17,4,17,0,0,0,0,0,0,0,0,0,1,1
TXN_4947561,3.0,5.0,15.0,2023-06-06,6,6,1,0,0,0,1,0,0,0,0,1,1
TXN_4948026,4.0,1.5,6.0,2023-07-02,7,2,6,0,0,0,0,0,0,1,0,1,0
TXN_4949509,4.0,4.0,16.0,2023-04-20,4,20,3,0,0,0,0,0,1,0,1,0,1
TXN_4953450,4.0,1.0,4.0,2023-03-10,3,10,4,0,1,0,0,0,0,0,0,1,0
TXN_4954887,3.0,1.0,3.0,2023-06-11,6,11,6,0,1,0,0,0,0,0,0,1,0
TXN_4956012,1.0,4.0,4.0,2023-07-20,7,20,3,0,0,0,0,1,0,0,0,1,0
TXN_4958354,4.0,4.0,16.0,2023-05-01,5,1,0,0,0,0,0,1,0,0,1,0,1
TXN_4959078,2.0,3.0,6.0,2023-09-13,9,13,2,0,0,0,0,0,0,0,0,1,1
TXN_4959129,2.0,3.0,6.0,2023-06-24,6,24,5,0,0,1,0,0,0,0,1,0,0
TXN_4961655,5.0,3.0,15.0,2023-05-06,5,6,5,0,0,1,0,0,0,0,0,0,1
TXN_4962147,2.0,3.0,6.0,2023-02-07,2,7,1,0,0,0,0,0,0,0,0,1,1
TXN_4965631,3.0,4.0,12.0,2023-01-27,1,27,4,0,0,0,0,0,1,0,1,0,1
TXN_4966149,2.0,3.0,6.0,2023-04-10,4,10,0,0,0,1,0,0,0,0,0,0,0
TXN_4966750,3.0,1.0,3.0,2023-12-24,12,24,6,0,1,0,0,0,0,0,0,1,0
TXN_4967355,2.0,4.0,8.0,2023-04-25,4,25,1,0,0,0,0,1,0,0,0,1,0
TXN_4967446,1.0,4.0,4.0,2023-07-11,7,11,1,0,0,0,0,1,0,0,0,1,0
TXN_4968258,2.0,4.0,8.0,2023-05-14,5,14,6,0,0,0,0,0,1,0,0,1,1
TXN_4968659,5.0,1.5,7.5,2023-03-18,3,18,5,0,0,0,0,0,0,1,1,0,1
TXN_4969003,1.0,1.0,1.0,2023-04-19,4,19,2,0,1,0,0,0,0,0,0,1,0
TXN_4969431,4.0,5.0,20.0,2023-04-11,4,11,1,0,0,0,1,0,0,0,1,0,1
TXN_4970127,1.0,1.5,1.5,2023-12-09,12,9,5,0,0,0,0,0,0,1,0,1,0
TXN_4971093,4.0,4.0,16.0,2023-03-27,3,27,0,0,0,0,0,0,1,0,0,1,1
TXN_4971607,5.0,4.0,20.0,2023-03-30,3,30,3,0,0,0,0,0,1,0,0,0,0
TXN_4971992,2.0,3.0,6.0,2023-09-24,9,24,6,0,0,0,0,0,0,0,0,1,0
TXN_4972634,5.0,4.0,20.0,2023-07-22,7,22,5,0,0,0,0,1,0,0,1,0,0
TXN_4974012,5.0,4.0,20.0,2023-05-17,5,17,2,0,0,0,0,1,0,0,0,0,1
TXN_4975029,4.0,4.0,16.0,2023-04-23,4,23,6,0,0,0,0,0,1,0,0,0,0
TXN_4976485,5.0,5.0,25.0,2023-07-10,7,10,0,0,0,0,1,0,0,0,0,1,1
TXN_4977031,4.0,3.0,12.0,2023-05-16,5,16,1,0,0,0,0,0,0,0,0,0,0
TXN_4977130,1.0,4.0,4.0,2023-07-08,7,8,5,0,0,0,0,1,0,0,0,1,0
TXN_4979250,3.0,1.5,4.5,2023-11-01,11,1,2,0,0,0,0,0,0,1,0,0,0
TXN_4980036,2.0,3.0,6.0,2023-01-05,1,5,3,0,0,0,0,0,0,0,0,0,1
TXN_4980282,1.0,3.0,3.0,2023-10-22,10,22,6,0,0,0,0,0,0,0,0,1,0
TXN_4981027,3.0,2.0,6.0,2023-08-02,8,2,2,1,0,0,0,0,0,0,0,1,0
TXN_4982165,1.0,1.5,1.5,2023-04-12,4,12,2,0,0,0,0,0,0,1,1,0,1
TXN_4982382,1.0,5.0,5.0,2023-01-05,1,5,3,0,0,0,1,0,0,0,0,0,0
TXN_4983903,5.0,4.0,20.0,2023-09-18,9,18,0,0,0,0,0,1,0,0,0,1,1
TXN_4985415,4.0,1.5,6.0,2023-08-01,8,1,1,0,0,0,0,0,0,1,0,1,1
TXN_4986514,3.0,1.5,4.5,2023-06-06,6,6,1,0,0,0,0,0,0,1,1,0,0
TXN_4986668,3.0,3.0,9.0,2023-11-30,11,30,3,0,0,0,0,0,0,0,0,1,0
TXN_4987129,3.0,4.0,12.0,2023-10-20,10,20,4,0,0,0,0,1,0,0,0,1,0
TXN_4987205,2.0,1.5,3.0,2023-06-24,6,24,5,0,0,0,0,0,0,1,0,1,1
TXN_4987246,3.0,1.0,3.0,2023-11-24,11,24,4,0,1,0,0,0,0,0,0,1,1
TXN_4987376,2.0,1.5,3.0,2023-08-20,8,20,6,0,0,0,0,0,0,1,0,1,1
TXN_4988665,1.0,3.0,3.0,2023-12-16,12,16,5,0,0,0,0,0,0,0,0,1,1
TXN_4989644,5.0,3.0,15.0,2023-11-13,11,13,0,0,0,1,0,0,0,0,0,1,1
TXN_4991594,2.0,4.0,8.0,2023-12-08,12,8,4,0,0,0,0,0,1,0,1,0,0
TXN_4991731,1.0,1.5,1.5,2023-11-07,11,7,1,0,0,0,0,0,0,1,0,1,1
TXN_4991815,5.0,3.0,15.0,2023-11-06,11,6,0,0,0,0,0,0,0,0,0,0,1
TXN_4992510,4.0,1.0,4.0,2023-01-26,1,26,3,0,1,0,0,0,0,0,0,0,0
TXN_4993989,2.0,4.0,8.0,2023-11-15,11,15,2,0,0,0,0,0,1,0,0,1,0
TXN_4995281,4.0,5.0,20.0,2023-02-25,2,25,5,0,0,0,1,0,0,0,1,0,1
TXN_4995910,5.0,3.0,15.0,2023-03-10,3,10,4,0,0,0,0,0,0,0,0,1,0
TXN_4996304,2.0,2.0,4.0,2023-08-17,8,17,3,1,0,0,0,0,0,0,1,0,0
TXN_4997327,2.0,2.0,4.0,2023-03-19,3,19,6,1,0,0,0,0,0,0,0,1,0
TXN_4998786,5.0,3.0,15.0,2023-10-25,10,25,2,0,0,0,0,0,0,0,1,0,1
TXN_5000665,3.0,3.0,9.0,2023-11-28,11,28,1,0,0,0,0,0,0,0,0,1,0
TXN_5001766,1.0,4.0,4.0,2023-05-24,5,24,2,0,0,0,0,0,1,0,0,1,0
TXN_5004986,3.0,4.0,12.0,2023-01-23,1,23,0,0,0,0,0,1,0,0,0,1,1
TXN_5005592,1.0,2.0,2.0,2023-06-05,6,5,0,1,0,0,0,0,0,0,1,0,0
TXN_5005674,4.0,5.0,20.0,2023-10-03,10,3,1,0,0,0,1,0,0,0,1,0,0
TXN_5005793,4.0,4.0,16.0,2023-01-21,1,21,5,0,0,0,0,1,0,0,1,0,0
TXN_5005999,4.0,5.0,20.0,2023-01-09,1,9,0,0,0,0,1,0,0,0,0,0,0
TXN_5007051,2.0,5.0,10.0,2023-12-26,12,26,1,0,0,0,1,0,0,0,0,1,1
TXN_5007619,5.0,3.0,15.0,2023-07-05,7,5,2,0,0,0,0,0,0,0,1,0,0
TXN_5009367,3.0,3.0,9.0,2023-04-19,4,19,2,0,0,1,0,0,0,0,1,0,0
TXN_5009706,2.0,4.0,8.0,2023-09-20,9,20,2,0,0,0,0,1,0,0,0,1,0
TXN_5009924,3.0,3.0,9.0,2023-09-08,9,8,4,0,0,0,0,0,0,0,0,1,1
TXN_5010968,2.0,4.0,8.0,2023-12-03,12,3,6,0,0,0,0,0,1,0,0,1,1
TXN_5012988,3.0,5.0,15.0,2023-08-17,8,17,3,0,0,0,1,0,0,0,1,0,0
TXN_5014959,2.0,1.0,2.0,2023-11-28,11,28,1,0,1,0,0,0,0,0,1,0,0
TXN_5015183,2.0,3.0,6.0,2023-08-29,8,29,1,0,0,0,0,0,0,0,0,1,0
TXN_5017038,3.0,4.0,12.0,2023-05-25,5,25,3,0,0,0,0,1,0,0,1,0,0
TXN_5017895,4.0,5.0,20.0,2023-09-25,9,25,0,0,0,0,1,0,0,0,0,0,0
TXN_5018462,5.0,4.0,20.0,2023-11-28,11,28,1,0,0,0,0,0,1,0,0,0,0
TXN_5019143,5.0,2.0,10.0,2023-02-21,2,21,1,1,0,0,0,0,0,0,0,0,1
TXN_5019407,4.0,3.0,12.0,2023-04-17,4,17,0,0,0,1,0,0,0,0,1,0,1
TXN_5020643,3.0,1.5,4.5,2023-10-19,10,19,3,0,0,0,0,0,0,1,0,1,0
TXN_5021925,4.0,1.5,6.0,2023-05-07,5,7,6,0,0,0,0,0,0,1,0,0,0
TXN_5022805,1.0,4.0,4.0,2023-12-17,12,17,6,0,0,0,0,1,0,0,1,0,1
TXN_5023419,3.0,1.0,3.0,2023-02-26,2,26,6,0,1,0,0,0,0,0,0,1,1
TXN_5024094,1.0,1.5,1.5,2023-02-20,2,20,0,0,0,0,0,0,0,1,1,0,1
TXN_5026431,5.0,4.0,20.0,2023-12-05,12,5,1,0,0,0,0,0,1,0,0,0,1
TXN_5026564,3.0,4.0,12.0,2023-09-12,9,12,1,0,0,0,0,0,1,0,0,0,0
TXN_5027125,3.0,5.0,15.0,2023-07-06,7,6,3,0,0,0,1,0,0,0,0,0,0
TXN_5029453,2.0,4.0,8.0,2023-06-24,6,24,5,0,0,0,0,1,0,0,0,1,0
TXN_5029643,2.0,1.5,3.0,2023-12-23,12,23,5,0,0,0,0,0,0,1,0,1,0
TXN_5031020,5.0,2.0,10.0,2023-11-25,11,25,5,1,0,0,0,0,0,0,0,0,1
TXN_5031214,5.0,1.0,5.0,2023-07-29,7,29,5,0,1,0,0,0,0,0,0,1,1
TXN_5032114,2.0,4.0,8.0,2023-05-31,5,31,2,0,0,0,0,1,0,0,0,0,0
TXN_5033045,3.0,5.0,15.0,2023-04-21,4,21,4,0,0,0,1,0,0,0,0,1,1
TXN_5033660,2.0,2.0,4.0,2023-09-12,9,12,1,1,0,0,0,0,0,0,0,1,0
TXN_5036614,4.0,4.0,16.0,2023-10-10,10,10,1,0,0,0,0,0,1,0,0,1,0
TXN_5036856,5.0,2.0,10.0,2023-03-27,3,27,0,1,0,0,0,0,0,0,0,0,0
TXN_5037517,5.0,4.0,20.0,2023-06-01,6,1,3,0,0,0,0,1,0,0,0,1,0
TXN_5037728,3.0,4.0,12.0,2023-08-18,8,18,4,0,0,0,0,0,1,0,1,0,1
TXN_5038122,1.0,5.0,5.0,2023-08-11,8,11,4,0,0,0,1,0,0,0,0,1,0
TXN_5038513,2.0,1.0,2.0,2023-10-24,10,24,1,0,1,0,0,0,0,0,0,1,1
TXN_5039624,4.0,1.0,4.0,2023-04-27,4,27,3,0,1,0,0,0,0,0,0,1,1
TXN_5039782,3.0,1.5,4.5,2023-06-21,6,21,2,0,0,0,0,0,0,1,1,0,1
TXN_5041555,4.0,1.5,6.0,2023-08-26,8,26,5,0,0,0,0,0,0,1,0,1,1
TXN_5043774,3.0,4.0,12.0,2023-06-08,6,8,3,0,0,0,0,1,0,0,0,0,1
TXN_5047447,1.0,5.0,5.0,2023-12-27,12,27,2,0,0,0,1,0,0,0,0,1,1
TXN_5048650,2.0,4.0,8.0,2023-11-18,11,18,5,0,0,0,0,0,1,0,0,0,1
TXN_5049646,2.0,3.0,6.0,2023-08-30,8,30,2,0,0,1,0,0,0,0,1,0,0
TXN_5050111,3.0,5.0,15.0,2023-06-13,6,13,1,0,0,0,1,0,0,0,0,0,0
TXN_5050993,4.0,1.0,4.0,2023-02-06,2,6,0,0,1,0,0,0,0,0,0,1,0
TXN_5051924,5.0,1.5,7.5,2023-05-23,5,23,1,0,0,0,0,0,0,1,1,0,1
TXN_5052515,1.0,1.5,1.5,2023-09-19,9,19,1,0,0,0,0,0,0,1,0,0,0
TXN_5052998,3.0,3.0,9.0,2023-10-07,10,7,5,0,0,1,0,0,0,0,1,0,0
TXN_5053064,3.0,5.0,15.0,2023-06-19,6,19,0,0,0,0,1,0,0,0,0,1,1
TXN_5054719,2.0,4.0,8.0,2023-04-17,4,17,0,0,0,0,0,1,0,0,1,0,0
TXN_5055872,3.0,4.0,12.0,2023-02-05,2,5,6,0,0,0,0,1,0,0,1,0,0
TXN_5056351,1.0,3.0,3.0,2023-04-24,4,24,0,0,0,1,0,0,0,0,0,1,1
TXN_5056808,1.0,3.0,3.0,2023-02-25,2,25,5,0,0,1,0,0,0,0,1,0,1
TXN_5056971,4.0,1.5,6.0,2023-08-22,8,22,1,0,0,0,0,0,0,1,0,0,1
TXN_5061028,1.0,1.0,1.0,2023-05-17,5,17,2,0,1,0,0,0,0,0,1,0,1
TXN_5061600,3.0,3.0,9.0,2023-11-23,11,23,3,0,0,1,0,0,0,0,0,1,0
TXN_5062280,4.0,4.0,16.0,2023-07-05,7,5,2,0,0,0,0,0,1,0,1,0,0
TXN_5064188,4.0,4.0,16.0,2023-12-08,12,8,4,0,0,0,0,1,0,0,1,0,0
TXN_5065748,5.0,3.0,15.0,2023-07-19,7,19,2,0,0,0,0,0,0,0,1,0,0
TXN_5067056,1.0,4.0,4.0,2023-08-13,8,13,6,0,0,0,0,1,0,0,0,0,0
TXN_5067216,4.0,5.0,20.0,2023-07-24,7,24,0,0,0,0,1,0,0,0,0,1,1
TXN_5067373,3.0,1.0,3.0,2023-10-18,10,18,2,0,1,0,0,0,0,0,0,0,1
TXN_5070577,4.0,1.0,4.0,2023-02-07,2,7,1,0,1,0,0,0,0,0,1,0,1
TXN_5071222,5.0,1.0,5.0,2023-10-25,10,25,2,0,1,0,0,0,0,0,0,1,1
TXN_5072031,2.0,3.0,6.0,2023-03-23,3,23,3,0,0,0,0,0,0,0,0,0,1
TXN_5072156,3.0,1.5,4.5,2023-07-24,7,24,0,0,0,0,0,0,0,1,0,1,1
TXN_5074212,5.0,3.0,15.0,2023-05-14,5,14,6,0,0,1,0,0,0,0,0,1,1
TXN_5075974,4.0,4.0,16.0,2023-04-11,4,11,1,0,0,0,0,0,1,0,0,1,0
TXN_5079166,5.0,5.0,25.0,2023-04-15,4,15,5,0,0,0,1,0,0,0,1,0,1
TXN_5079340,4.0,1.0,4.0,2023-08-18,8,18,4,0,1,0,0,0,0,0,0,0,0
TXN_5080213,1.0,2.0,2.0,2023-07-18,7,18,1,1,0,0,0,0,0,0,0,1,0
TXN_5080934,3.0,3.0,9.0,2023-12-10,12,10,6,0,0,1,0,0,0,0,0,0,1
TXN_5081978,1.0,3.0,3.0,2023-10-19,10,19,3,0,0,0,0,0,0,0,0,1,0
TXN_5083311,4.0,4.0,16.0,2023-04-30,4,30,6,0,0,0,0,1,0,0,0,1,0
TXN_5085328,4.0,2.0,8.0,2023-02-03,2,3,4,1,0,0,0,0,0,0,0,1,1
TXN_5086063,3.0,3.0,9.0,2023-09-28,9,28,3,0,0,1,0,0,0,0,0,1,1
TXN_5086795,1.0,5.0,5.0,2023-04-29,4,29,5,0,0,0,1,0,0,0,0,0,0
TXN_5087453,3.0,1.5,4.5,2023-04-09,4,9,6,0,0,0,0,0,0,1,0,0,1
TXN_5088167,5.0,2.0,10.0,2023-09-02,9,2,5,1,0,0,0,0,0,0,1,0,0
TXN_5089516,2.0,4.0,8.0,2023-11-04,11,4,5,0,0,0,0,0,1,0,1,0,0
TXN_5090839,5.0,4.0,20.0,2023-03-06,3,6,0,0,0,0,0,1,0,0,0,0,0
TXN_5092646,2.0,4.0,8.0,2023-05-08,5,8,0,0,0,0,0,0,1,0,0,1,1
TXN_5093312,4.0,1.0,4.0,2023-08-12,8,12,5,0,1,0,0,0,0,0,1,0,1
TXN_5093855,4.0,1.5,6.0,2023-11-23,11,23,3,0,0,0,0,0,0,1,0,0,1
TXN_5094936,4.0,2.0,8.0,2023-07-12,7,12,2,1,0,0,0,0,0,0,0,1,0
TXN_5097542,5.0,3.0,15.0,2023-05-15,5,15,0,0,0,0,0,0,0,0,0,0,1
TXN_5098938,5.0,1.5,7.5,2023-05-06,5,6,5,0,0,0,0,0,0,1,0,1,0
TXN_5100579,2.0,1.0,2.0,2023-10-08,10,8,6,0,1,0,0,0,0,0,0,0,1
TXN_5100941,5.0,1.0,5.0,2023-07-11,7,11,1,0,1,0,0,0,0,0,0,1,0
